# OpenSignals Text File Format
# {'98:D3:61:FD:6E:27': {'sensor': ['RAW', 'RAW', 'RAW', 'RAW', 'RAW'], 'device name': 'Device 1', 'column': ['nSeq', 'A1', 'A2', 'A3', 'A4', 'A5'], 'sync interval': 2, 'time': '"02:55:40.958869"', 'comments': '', 'device connection': '98:D3:61:FD:6E:27', 'channels': [1, 2, 3, 4, 5], 'date': '"2021-04-08"', 'mode': 0, 'digital IO': [0, 0, 0, 0, 1, 1, 1, 1], 'firmware version': 'BITalino_v5.1', 'device': 'bitalino_rev', 'position': 0, 'sampling rate': 1000, 'label': ['-', '-', '-', '-', '-'], 'resolution': [4, 10, 10, 10, 10, 6]}}
# EndOfHeader
5	567	516	477	564	37
6	543	516	478	564	37
7	518	515	477	563	37
8	494	516	478	564	37
9	470	516	478	564	37
10	448	516	477	564	37
11	427	516	478	564	37
12	409	515	478	563	37
13	396	516	478	564	37
14	384	515	477	563	37
15	376	516	477	564	37
0	373	515	477	563	37
1	373	515	477	564	37
2	375	515	477	564	37
3	376	515	477	564	37
4	377	515	478	564	37
5	379	515	478	564	37
6	381	515	478	564	37
7	385	515	478	564	37
8	389	515	478	564	37
9	393	515	478	565	37
10	399	515	478	565	37
11	405	515	478	564	37
12	412	515	478	564	37
13	419	515	478	565	37
14	427	514	477	565	37
15	435	515	478	565	37
0	443	515	477	565	37
1	451	515	478	566	37
2	457	514	478	565	37
3	463	515	478	564	37
4	468	514	478	564	37
5	472	514	478	564	37
6	476	515	478	564	37
7	479	514	478	564	37
8	482	514	478	564	37
9	484	514	478	565	37
10	487	514	478	564	37
11	488	514	478	566	37
12	489	514	478	564	37
13	491	514	478	564	37
14	491	514	478	564	37
15	492	514	478	563	37
0	492	514	478	565	37
1	492	514	478	565	37
2	493	514	477	564	37
3	493	514	478	565	37
4	493	514	477	564	37
5	494	514	477	566	37
6	494	513	477	564	37
7	495	514	478	565	37
8	496	514	477	564	37
9	496	513	477	564	37
10	495	513	477	564	37
11	496	513	477	564	37
12	496	513	478	565	37
13	496	513	478	564	37
14	496	513	477	564	37
15	495	513	478	565	37
0	495	513	477	564	37
1	495	513	477	564	37
2	495	513	477	565	37
3	496	513	478	564	37
4	496	513	478	564	37
5	496	513	477	564	37
6	497	513	477	565	37
7	498	513	477	565	37
8	498	513	477	564	37
9	499	513	478	564	37
10	498	513	478	564	37
11	498	512	478	564	37
12	498	513	478	564	37
13	499	512	477	564	37
14	499	512	477	564	37
15	500	512	477	564	37
0	500	512	478	564	37
1	500	512	477	564	37
2	500	512	478	564	37
3	501	512	478	564	37
4	502	512	477	564	37
5	502	512	478	564	37
6	501	512	478	564	37
7	500	512	477	564	37
8	500	512	478	564	37
9	500	512	477	564	37
10	500	512	478	564	37
11	500	512	477	565	37
12	501	512	478	564	37
13	501	512	478	565	37
14	501	512	478	565	37
15	500	512	478	564	37
0	500	512	478	564	37
1	501	511	477	564	37
2	501	512	478	565	37
3	501	511	477	564	37
4	502	512	478	564	37
5	503	511	477	565	37
6	504	511	477	564	37
7	504	511	478	564	37
8	504	511	478	564	37
9	504	511	477	564	37
10	504	511	477	564	37
11	505	511	477	564	37
12	505	511	478	565	37
13	504	511	477	564	37
14	505	511	477	565	37
15	505	511	477	564	37
0	506	511	477	564	37
1	506	511	478	564	37
2	505	511	478	564	37
3	506	511	478	564	37
4	506	511	477	564	37
5	506	510	477	564	37
6	505	510	477	564	37
7	505	510	477	563	37
8	505	511	478	564	37
9	505	510	478	564	37
10	505	510	477	564	37
11	505	510	478	565	37
12	505	510	478	564	37
13	505	510	478	564	37
14	506	510	477	564	37
15	505	510	477	564	37
0	506	510	478	564	37
1	507	510	477	564	37
2	507	510	478	564	37
3	508	510	478	564	37
4	508	509	477	563	37
5	508	510	478	564	37
6	508	510	478	564	37
7	509	509	478	564	37
8	510	510	478	564	37
9	510	509	478	564	37
10	510	509	478	564	37
11	510	509	478	564	37
12	511	509	478	564	37
13	511	509	478	564	37
14	511	509	478	564	37
15	512	509	478	563	37
0	511	509	478	564	37
1	511	509	478	564	37
2	511	509	477	564	37
3	512	508	477	563	37
4	512	509	478	564	37
5	512	509	477	563	37
6	512	509	477	563	37
7	512	508	477	563	37
8	511	508	478	564	37
9	511	508	478	564	37
10	512	508	478	564	37
11	512	508	478	564	37
12	512	508	478	564	37
13	513	508	478	563	37
14	513	508	478	564	37
15	513	508	478	564	37
0	513	508	478	563	37
1	513	508	478	564	37
2	513	508	478	564	37
3	513	508	478	564	37
4	513	508	478	564	37
5	514	507	478	564	37
6	515	508	478	564	37
7	515	507	477	563	37
8	515	507	478	563	37
9	515	507	478	564	37
10	515	507	478	563	37
11	516	507	478	564	37
12	515	507	477	563	37
13	516	507	478	564	37
14	517	507	478	563	37
15	518	507	478	563	37
0	518	507	477	564	37
1	518	507	478	564	37
2	518	506	478	565	37
3	518	506	479	564	37
4	518	506	478	563	37
5	518	506	478	563	37
6	518	506	478	564	37
7	518	506	478	564	37
8	518	506	478	564	37
9	518	506	477	564	37
10	518	505	477	564	37
11	518	505	477	563	37
12	519	505	478	564	37
13	519	505	477	563	37
14	519	505	478	564	37
15	519	505	478	564	37
0	519	505	478	564	37
1	520	505	479	564	37
2	520	505	478	563	37
3	520	504	477	564	37
4	521	505	478	564	37
5	521	504	477	563	37
6	521	505	478	564	37
7	522	504	478	564	37
8	521	504	477	564	37
9	523	504	478	564	37
10	523	504	477	563	37
11	524	504	478	564	37
12	524	504	478	564	37
13	524	504	478	563	37
14	524	504	478	563	37
15	525	504	477	563	37
0	525	504	477	564	37
1	526	504	478	564	37
2	526	504	478	564	37
3	526	504	478	564	37
4	526	503	477	564	37
5	527	504	478	565	37
6	526	503	477	564	37
7	526	503	478	564	37
8	527	504	478	564	37
9	527	503	477	564	37
10	527	503	477	565	37
11	527	503	477	565	37
12	527	503	477	565	37
13	528	503	477	565	37
14	528	503	478	564	37
15	529	503	478	564	37
0	528	503	477	564	37
1	528	502	477	564	37
2	529	503	477	564	37
3	529	502	477	565	37
4	530	502	478	565	37
5	530	502	477	564	37
6	530	502	478	564	37
7	530	502	478	565	37
8	530	502	477	564	37
9	530	502	478	565	37
10	531	502	478	564	37
11	531	502	478	565	37
12	531	502	478	565	37
13	531	502	477	565	37
14	531	502	478	565	37
15	531	502	478	566	37
0	532	501	478	565	37
1	533	501	477	564	37
2	532	501	478	564	37
3	532	501	477	565	37
4	532	502	478	565	37
5	532	501	477	564	37
6	532	501	478	564	37
7	532	501	477	564	37
8	533	501	478	564	37
9	534	501	478	564	37
10	534	501	478	563	37
11	534	501	478	564	37
12	533	500	477	564	37
13	533	500	477	564	37
14	533	500	478	564	37
15	533	500	478	564	37
0	534	500	478	564	37
1	534	500	477	564	37
2	535	501	478	565	37
3	534	500	477	565	37
4	534	500	477	564	37
5	534	500	478	564	37
6	534	500	477	564	37
7	534	500	477	564	37
8	534	500	477	564	37
9	533	500	478	564	37
10	533	500	478	564	37
11	533	499	478	564	37
12	533	500	478	564	37
13	532	500	478	563	37
14	531	500	478	564	37
15	531	500	477	565	37
0	531	499	478	564	37
1	531	500	478	565	37
2	530	499	478	565	37
3	530	499	478	565	37
4	530	499	478	564	37
5	529	499	477	564	37
6	528	500	478	565	37
7	527	499	478	564	37
8	526	499	477	563	37
9	526	499	478	564	37
10	525	499	478	564	37
11	524	499	478	564	37
12	523	499	477	564	37
13	522	499	477	563	37
14	521	499	478	564	37
15	521	499	478	564	37
0	520	499	478	564	37
1	519	499	478	563	37
2	518	499	478	565	37
3	517	499	477	565	37
4	516	499	478	564	37
5	515	499	478	565	37
6	514	499	477	564	37
7	513	499	478	563	37
8	512	499	477	564	37
9	510	499	478	564	37
10	510	498	478	565	37
11	508	499	478	564	37
12	507	498	478	564	37
13	505	498	478	564	37
14	504	498	477	564	37
15	503	499	477	564	37
0	501	498	478	565	37
1	500	498	477	564	37
2	499	498	478	565	37
3	497	498	477	564	37
4	495	498	478	566	37
5	493	498	478	564	37
6	492	498	478	564	37
7	491	498	478	564	37
8	490	498	477	565	37
9	489	498	478	564	37
10	489	498	478	564	37
11	487	498	477	564	37
12	487	498	478	564	37
13	486	497	477	564	37
14	484	498	478	565	37
15	483	497	477	565	37
0	483	497	477	564	37
1	482	497	477	564	37
2	481	497	477	564	37
3	481	497	478	564	37
4	480	497	478	565	37
5	479	497	478	565	37
6	478	497	477	564	37
7	477	497	477	564	37
8	476	497	478	564	37
9	475	497	477	564	37
10	474	497	478	564	37
11	474	497	477	563	37
12	474	497	478	564	37
13	474	497	478	564	37
14	473	497	478	563	37
15	473	497	478	564	37
0	473	496	478	564	37
1	472	497	478	564	37
2	472	497	478	564	37
3	472	496	478	563	37
4	472	496	477	563	37
5	471	496	478	563	37
6	471	496	477	564	37
7	471	496	477	564	37
8	471	496	477	564	37
9	471	496	477	564	37
10	470	496	477	564	37
11	471	496	478	564	37
12	471	496	478	565	37
13	471	496	478	564	37
14	470	496	478	564	37
15	470	496	477	564	37
0	470	496	477	564	37
1	470	496	478	564	37
2	470	496	478	564	37
3	470	496	477	564	37
4	471	496	477	563	37
5	471	495	477	564	37
6	472	496	477	564	37
7	472	496	478	564	37
8	472	496	477	564	37
9	472	496	478	564	37
10	472	495	476	563	37
11	472	496	478	565	37
12	473	495	477	564	37
13	473	495	477	564	37
14	473	495	478	564	37
15	473	495	477	564	37
0	474	495	478	564	37
1	474	495	477	564	37
2	475	495	478	564	37
3	476	495	478	564	37
4	477	495	477	564	37
5	477	495	478	564	37
6	477	495	478	564	37
7	477	495	478	564	37
8	478	495	478	563	37
9	478	495	477	563	37
10	477	495	478	564	37
11	477	495	477	564	37
12	478	495	478	564	37
13	478	495	478	563	37
14	478	494	477	563	37
15	478	494	477	564	37
0	479	494	477	563	37
1	479	494	477	564	37
2	479	494	477	563	37
3	479	494	477	564	37
4	480	494	477	564	37
5	480	494	477	564	37
6	480	494	478	563	37
7	479	494	477	563	37
8	479	494	477	563	37
9	479	494	478	564	37
10	479	494	477	564	37
11	480	494	477	565	37
12	480	494	477	564	37
13	481	493	477	563	37
14	481	494	478	565	37
15	481	494	478	564	37
0	481	494	477	564	37
1	481	494	477	564	37
2	481	493	477	564	37
3	482	494	478	564	37
4	483	494	478	564	37
5	483	494	478	564	37
6	484	494	477	564	37
7	484	493	477	564	37
8	484	494	478	564	37
9	484	493	478	563	37
10	485	493	478	563	37
11	485	493	478	564	37
12	486	493	478	563	37
13	486	493	478	563	37
14	486	493	477	563	37
15	487	493	478	564	37
0	487	493	478	563	37
1	487	493	477	564	37
2	487	493	478	564	37
3	487	493	478	565	37
4	487	493	477	564	37
5	487	493	478	564	37
6	487	493	478	564	37
7	487	493	478	565	37
8	487	493	477	563	37
9	487	493	476	564	37
10	487	493	477	564	37
11	487	493	478	564	37
12	488	493	478	564	37
13	488	493	478	563	37
14	488	492	478	565	37
15	489	493	478	564	37
0	489	492	478	564	37
1	490	493	478	564	37
2	490	493	478	565	37
3	490	492	477	565	37
4	490	492	478	564	37
5	490	492	477	564	37
6	489	492	478	565	37
7	490	492	478	564	37
8	490	492	478	564	37
9	491	492	478	563	37
10	491	492	477	564	37
11	491	492	477	564	37
12	490	492	477	564	37
13	490	492	477	564	37
14	490	492	477	564	37
15	491	492	478	564	37
0	491	492	478	565	37
1	492	492	477	565	37
2	492	492	477	564	37
3	493	492	477	564	37
4	492	492	478	564	37
5	493	492	478	564	37
6	493	492	477	564	37
7	494	492	477	564	37
8	494	492	477	563	37
9	494	492	477	563	37
10	494	492	477	564	37
11	494	492	478	565	37
12	494	492	478	564	37
13	495	492	478	564	37
14	495	491	477	564	37
15	496	492	478	564	37
0	496	492	477	563	37
1	495	491	478	564	37
2	495	491	478	564	37
3	495	491	477	563	37
4	495	492	478	563	37
5	494	491	477	564	37
6	494	491	477	563	37
7	495	491	478	564	37
8	496	491	478	563	37
9	496	491	477	564	37
10	496	491	477	563	37
11	497	491	477	564	37
12	497	491	478	564	37
13	497	491	477	564	37
14	497	491	477	564	37
15	497	491	478	564	37
0	497	491	477	564	37
1	497	491	477	564	37
2	496	491	477	564	37
3	496	491	477	564	37
4	496	490	478	564	37
5	497	490	477	565	37
6	497	490	477	565	37
7	497	490	477	564	37
8	497	490	477	565	37
9	497	490	478	564	37
10	497	490	478	564	37
11	497	490	477	564	37
12	496	490	478	564	37
13	496	490	477	564	37
14	496	490	477	565	37
15	497	490	477	565	37
0	497	490	478	565	37
1	497	489	477	564	37
2	497	490	478	565	37
3	498	490	478	565	37
4	498	490	478	564	37
5	497	489	477	564	37
6	498	489	477	564	37
7	498	489	478	564	37
8	498	489	478	564	37
9	499	489	477	564	37
10	498	489	478	565	37
11	498	489	477	564	37
12	498	489	478	565	37
13	499	489	477	564	37
14	498	489	477	564	37
15	499	489	478	565	37
0	499	489	478	564	37
1	499	489	478	564	37
2	499	489	478	564	37
3	499	489	478	564	37
4	499	489	478	563	37
5	499	489	477	564	37
6	499	489	478	565	37
7	498	489	477	564	37
8	498	489	478	564	37
9	498	489	476	564	37
10	498	489	477	564	37
11	498	489	477	565	37
12	498	488	477	564	37
13	498	488	477	564	37
14	499	488	477	564	37
15	499	488	477	563	37
0	499	488	477	564	37
1	499	488	478	564	37
2	499	488	477	564	37
3	499	488	477	564	37
4	499	488	477	565	37
5	500	488	478	565	37
6	500	488	477	564	37
7	501	488	477	564	37
8	501	488	477	564	37
9	502	488	477	564	37
10	502	488	477	565	37
11	501	488	477	564	37
12	501	488	477	564	37
13	502	488	477	564	37
14	501	488	477	564	37
15	500	488	477	565	37
0	501	488	478	565	37
1	501	488	477	564	37
2	501	488	478	564	37
3	502	487	477	564	37
4	501	488	478	565	37
5	501	488	478	563	37
6	500	488	478	564	37
7	500	488	478	564	37
8	501	487	477	564	37
9	501	488	478	565	37
10	500	487	478	564	37
11	500	487	477	564	37
12	500	488	478	564	37
13	500	487	477	564	37
14	500	487	478	564	37
15	500	487	478	564	37
0	500	487	478	564	37
1	501	487	477	564	37
2	500	487	477	564	37
3	500	487	478	565	37
4	500	487	478	564	37
5	500	487	477	564	37
6	500	487	477	564	37
7	501	487	477	564	37
8	501	487	478	564	37
9	501	487	477	564	37
10	501	487	477	564	37
11	502	487	477	565	37
12	501	487	478	564	37
13	502	487	478	564	37
14	501	487	478	564	37
15	502	487	478	565	37
0	502	487	478	564	37
1	501	487	477	564	37
2	502	487	478	565	37
3	502	487	477	565	37
4	502	487	478	565	37
5	501	487	478	564	37
6	502	487	478	564	37
7	502	487	478	564	37
8	503	487	478	564	37
9	503	487	478	564	37
10	503	487	478	564	37
11	503	487	477	564	37
12	503	487	478	564	37
13	503	487	477	564	37
14	502	487	477	564	37
15	502	487	478	564	37
0	503	487	477	564	37
1	503	487	478	565	37
2	504	487	478	564	37
3	503	487	477	564	37
4	503	487	478	564	37
5	503	487	477	564	37
6	503	487	478	565	37
7	503	487	477	564	37
8	503	487	477	565	37
9	503	487	478	564	37
10	503	486	476	564	37
11	503	487	477	565	37
12	503	487	478	564	37
13	503	487	478	564	37
14	503	487	478	565	37
15	503	487	477	564	37
0	503	487	477	564	37
1	503	487	477	564	37
2	503	486	477	564	37
3	503	486	478	563	37
4	503	486	477	564	37
5	504	487	478	565	37
6	504	486	478	564	37
7	504	487	478	564	37
8	504	486	478	564	37
9	505	486	477	564	37
10	504	487	478	565	37
11	504	486	478	564	37
12	504	486	477	564	37
13	504	486	478	564	37
14	504	486	477	563	37
15	505	486	477	564	37
0	505	486	477	564	37
1	505	486	478	564	37
2	505	486	478	564	37
3	505	486	477	564	37
4	504	486	478	565	37
5	504	486	477	564	37
6	504	486	477	565	37
7	504	486	477	565	37
8	505	486	477	564	37
9	505	486	478	564	37
10	505	486	478	564	37
11	506	486	477	565	37
12	505	486	477	564	37
13	505	486	477	564	37
14	505	486	477	565	37
15	505	486	478	564	37
0	505	486	477	564	37
1	505	486	477	564	37
2	505	486	478	564	37
3	505	486	477	564	37
4	505	486	478	564	37
5	506	486	478	564	37
6	506	486	478	563	37
7	506	486	478	564	37
8	506	486	477	563	37
9	506	486	477	563	37
10	506	486	478	563	37
11	506	486	477	563	37
12	507	486	477	564	37
13	507	486	478	564	37
14	507	485	477	563	37
15	507	485	477	563	37
0	507	485	477	564	37
1	507	486	478	564	37
2	508	485	477	565	37
3	508	486	477	564	37
4	508	485	477	564	37
5	508	485	477	564	37
6	509	485	477	564	37
7	508	485	478	564	37
8	508	485	477	564	37
9	509	485	478	564	37
10	509	485	478	564	37
11	509	485	477	564	37
12	509	486	478	564	37
13	510	485	478	564	37
14	510	485	477	564	37
15	511	485	478	564	37
0	511	485	477	564	37
1	511	485	478	565	37
2	512	485	478	564	37
3	513	485	478	564	37
4	514	485	477	564	37
5	515	485	477	565	37
6	515	485	478	565	37
7	516	485	477	564	37
8	516	485	478	564	37
9	517	485	477	565	37
10	518	485	477	564	37
11	518	485	478	564	37
12	518	485	477	564	37
13	517	484	477	564	37
14	517	485	478	564	37
15	517	485	477	563	37
0	518	485	478	564	37
1	517	485	477	564	37
2	517	485	477	564	37
3	516	485	478	564	37
4	516	484	477	564	37
5	516	485	478	565	37
6	516	484	477	564	37
7	516	484	477	564	37
8	517	484	477	564	37
9	517	484	478	563	37
10	518	484	478	564	37
11	519	484	478	564	37
12	520	484	478	564	37
13	520	484	478	564	37
14	521	484	478	564	37
15	520	484	478	564	37
0	520	484	477	564	37
1	519	484	478	564	37
2	519	484	478	564	37
3	519	484	477	564	37
4	519	484	478	565	37
5	518	484	478	564	37
6	518	484	477	564	37
7	518	484	477	565	37
8	517	484	477	564	37
9	516	484	478	565	37
10	515	484	478	564	37
11	514	484	477	564	37
12	514	484	477	565	37
13	513	484	477	565	37
14	513	484	477	564	37
15	512	484	477	564	37
0	511	484	477	564	37
1	511	484	478	564	37
2	510	484	477	564	37
3	510	484	478	565	37
4	510	484	477	565	37
5	509	484	477	564	37
6	508	484	478	563	37
7	508	483	477	564	37
8	509	484	478	564	37
9	508	484	477	564	37
10	507	484	478	564	37
11	506	484	477	564	37
12	506	484	477	564	37
13	507	484	478	565	37
14	507	483	477	564	37
15	507	483	478	564	37
0	506	483	478	564	37
1	507	483	477	564	37
2	507	483	477	566	37
3	507	483	477	565	37
4	507	483	478	564	37
5	506	483	478	564	37
6	506	483	477	564	37
7	506	483	478	565	37
8	506	483	478	565	37
9	505	483	477	565	37
10	506	483	478	564	37
11	506	483	478	564	37
12	506	483	478	565	37
13	505	483	478	564	37
14	504	483	478	564	37
15	504	483	478	565	37
0	504	483	477	564	37
1	504	483	478	565	37
2	503	483	478	564	37
